"172.58.201.28" - - [11/Jul/2017:20:11:38 +0000] "GET /static/website/css/app.css HTTP/1.1" 200 330 "http://mud.streetwitch.com/chargen/" "Mozilla/5.0 (Linux; Android 5.1.1; Z828 Build/LMY47V) AppleWebKit/537.3"127.0.0.1" - - [11/Jul/2017:20:11:39 +0000] "GET /static/websit"172.58.201.28" - - [11/Jul/2017:20:11:38 +0000] "GET /static/website/images/evennia_logo.png HTTP/1.1" 200 6485 "http://mud.streetwitch.com/chargen/" "Mozilla/5.0 (Linux; Android 5.1.1; Z828 Build/LMY47V) AppleWebKit/5"127.0.0.1" - - [11/Jul/2017:20:23:30 +0000] "POST /xmlrpc.php HTTP/"85.76.167.8" - - [11/Jul/2017:20:23:30 +0000] "POST /xmlrpc.php HTTP/1.1" 404 3909 "-" "Mozi"127.0.0.1" - - [11/Jul/2017:20:23:30 +0000] "GET /wp-login.php HTTP/1"85.76.167.8" - - [11/Jul/2017:20:23:30 +0000] "GET /wp-login.php HTTP/1.1" 404 3914 "-" "Mo"127.0.0.1" - - [11/Jul/2017:20:23:31 +0000] "POST /wp-login.php HTTP/1."85.76.167.8" - - [11/Jul/2017:20:23:31 +0000] "POST /wp-login.php HTTP/1.1" 404 3915 "-" ""127.0.0.1" - - [11/Jul/2017:20:23:31 +0000] "GET /wp-login.php HTTP/1.0" "85.76.167.8" - - [11/Jul/2017:20:23:31 +0000] "GET /wp-login.php HTTP/1.1" 404 3914 "-""127.0.0.1" - - [11/Jul/2017:20:23:32 +0000] "POST /wp-login.php HTTP/1.0" 4"85.76.167.8" - - [11/Jul/2017:20:23:32 +0000] "POST /wp-login.php HTTP/1.1" 404 3915 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1"
"172.56.29.31" - - [11/Jul/2017:20:31:12 +0000] "GET / HTTP/1.1" 200 6004 "-" "Mozilla/5.0 (X11; CrOS x86_64 9460.60.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.91 Safari/537.3"12"172.56.29.31" - - [11/Jul/2017:20:31:15 +0000] "GET /chargen/ HTTP/1.1" 200 101505 "http://www.streetwitch.com/" "Mozilla/5.0 (X11; CrOS x86_64 9460.60.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.91 Safari/53"127.0"172.56.29.31" - - [11/Jul/2017:20:31:26 +0000] "GET /char HTTP/1.1" 200 142850 "-" "Mozilla/5.0 (X11; CrOS x86_64 9460.60.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.91 Safari"127.0.0."172.56.29.31" - - [11/Jul/2017:20:33:23 +0000] "GET /char HTTP/1.1" 200 142850 "-" "Mozilla/5.0 (X11; CrOS x86_64 9460.60.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.91 Saf"127.0.0.1" "35.196.69.119" - - [11/Jul/2017:20:33:55 +0000] "GET /char/ HTTP/1.1" 200 142850 "-" "Mozilla/5.0 (compatible; Discordbot/2.0; +https://d"127.0.0.1" - - "172.56.29.31" - - [11/Jul/2017:20:35:23 +0000] "GET /char HTTP/1.1" 200 142706 "-" "Mozilla/5.0 (X11; CrOS x86_64 9460.60.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071"127.0.0.1" - - [11"172.56.29.31" - - [11/Jul/2017:20:37:20 +0000] "GET /char HTTP/1.1" 200 97760 "-" "Mozilla/5.0 (X11; CrOS x86_64 9460.60.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3"127.0.0.1" - - [11/Ju"109.245.231.253" - - [11/Jul/2017:20:39:58 +0000] "GET / HTTP/1.1" 200 5993 "https://www.facebook.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/4"127.0.0.1" - - [11/Jul/2017"109.245.231.253" - - [11/Jul/2017:20:39:59 +0000] "GET /static/website/css/prosimii-print.css HTTP/1.1" 200 3435 "http://www.streetwitch.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Ch"127.0.0.1" - - [11/Jul/2017:20:39"109.245.231.253" - - [11/Jul/2017:20:39:59 +0000] "GET /static/website/css/prosimii-screen.css HTTP/1.1" 200 5694 "http://www.streetwitch.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gec"127.0.0.1" - - [11/Jul/2017:20:39:59 +0"109.245.231.253" - - [11/Jul/2017:20:39:59 +0000] "GET /static/website/css/app.css HTTP/1.1" 200 330 "http://www.streetwitch.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, li"127.0.0.1" - - [11/Jul/2017:20:39:59 +0000] ""109.245.231.253" - - [11/Jul/2017:20:39:59 +0000] "GET /static/website/images/evennia_logo.png HTTP/1.1" 200 6485 "http://www.streetwitch.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHT"127.0.0.1" - - [11/Jul/2017:20:39:59 +0000] "GET /s"109.245.231.253" - - [11/Jul/2017:20:39:59 +0000] "GET /static/website/images/cover.jpg HTTP/1.1" 200 48706 "http://www.streetwitch.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.3"127.0.0.1" - - [11/Jul/2017:20:40:25 +0000] "GET /webclie"109.245.231.253" - - [11/Jul/2017:20:40:24 +0000] "GET /webclient/ HTTP/1.1" 200 4112 "http://www.streetwitch.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit"127.0.0.1" - - [11/Jul/2017:20:40:25 +0000] "GET /static/webcli"109.245.231.253" - - [11/Jul/2017:20:40:25 +0000] "GET /static/webclient/js/evennia.js HTTP/1.1" 200 17574 "http://www.streetwitch.com/webclient/" "Mozilla/5.0 (Windows NT 5.1) Apple"127.0.0.1" - - [11/Jul/2017:20:40:25 +0000] "GET /static/webclient/cs"109.245.231.253" - - [11/Jul/2017:20:40:25 +0000] "GET /static/webclient/css/webclient.css HTTP/1.1" 200 25973 "http://www.streetwitch.com/webclient/" "Mozilla/5.0 (Windows NT 5.1)"127.0.0.1" - - [11/Jul/2017:20:40:25 +0000] "GET /static/webclient/js/webcl"109.245.231.253" - - [11/Jul/2017:20:40:25 +0000] "GET /static/webclient/js/webclient_gui.js HTTP/1.1" 200 11376 "http://www.streetwitch.com/webclient/" "Mozilla/5.0 (Windows N"127.0.0.1" - - [11/Jul/2017:20:40:25 +0000] "GET / HTTP/1.0" 200 5993 "-" "Mozill"185.29.11.44" - - [11/Jul/2017:20:40:25 +0000] "GET / HTTP/"127.0.0.1" - - [11/Jul/2017:20:40:40 +0000] "GET /chargen HTTP/1.0" 200 97760 "http:"109.245.231.253" - - [11/Jul/2017:20:40:40 +0000] "GET /chargen HTTP/1.1" 200 97760 "http://www.streetwitch.com/webclient/" "Mozilla/5.0 ("127.0.0.1" - - [11/Jul/2017:20:40:40 +0000] "GET /static/website/css/prosimii-screen.css H"109.245.231.253" - - [11/Jul/2017:20:40:40 +0000] "GET /static/website/css/prosimii-screen.css HTTP/1.1" 200 5694 "http://mud.streetwitch.com/chargen" "Mozilla"127.0.0.1" - - [11/Jul/2017:20:40:40 +0000] "GET /static/website/css/prosimii-print.css HTTP/1.0"109.245.231.253" - - [11/Jul/2017:20:40:40 +0000] "GET /static/website/css/prosimii-print.css HTTP/1.1" 200 3435 "http://mud.streetwitch.com/chargen" "M"127.0.0.1" - - [11/Jul/2017:20:40:40 +0000] "GET /static/website/css/app.css HTTP/1.0" 200 330 "http:/"109.245.231.253" - - [11/Jul/2017:20:40:40 +0000] "GET /static/website/css/app.css HTTP/1.1" 200 330 "http://mud.streetwitch.com/charg"127.0.0.1" - - [11/Jul/2017:20:40:41 +0000] "GET /static/website/images/evennia_logo.png HTTP/1.0" 200 6485 "109.245.231.253" - - [11/Jul/2017:20:40:41 +0000] "GET /static/website/images/evennia_logo.png HTTP/1.1" 200 6485 "http://mud.streetwitch.com"127.0.0.1" - - [11/Jul/2017:20:44:12 +0000] "GET /static/website/images/evennia_logo.png HTTP/1.0" 200 6485 "-" "f"69.63.188.209" - - [11/Jul/2017:20:44:11 +0000] "GET /static/website/imag"127.0.0.1" - - [11/Jul/2017:20:44:27 +0000] "POST /xmlrpc.php HTTP/1.0" 404 3909 "-" "Mozilla/5.0 (Windows NT 6.1; WOW"182.186.216.11" - - [11/Jul/2017:20:44:26"127.0.0.1" - - [11/Jul/2017:20:44:28 +0000] "GET /wp-login.php HTTP/1.0" 404 3914 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; "182.186.216.11" - - [11/Jul/2017:20:4"127.0.0.1" - - [11/Jul/2017:20:44:29 +0000] "POST /wp-login.php HTTP/1.0" 404 3915 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:4"182.186.216.11" - - [11/Jul/2017:"127.0.0.1" - - [11/Jul/2017:20:44:30 +0000] "GET /wp-login.php HTTP/1.0" 404 3914 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) G"182.186.216.11" - - [11/Jul"127.0.0.1" - - [11/Jul/2017:20:44:30 +0000] "POST /wp-login.php HTTP/1.0" 404 3915 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko"182.186.216.11" - - [11"127.0.0.1" - - [11/Jul/2017:20:45:11 +0000] "POST /chargen/create/ HTTP/1.0" 500 94844 "http://mud.streetwitch.com/chargen" "Mozilla/5.0 (Windo"109.245.231.253" - - [11/Jul/2017:20:45:10 +0000] "POST /chargen/create/ HTTP/1.1" 50"127.0.0.1" - - [11/Jul/2017:20:45:12 +0000] "GET /favicon.ico HTTP/1.0" 302 - "http://mud.streetwitch.com/chargen/create/" "Mozilla/5.0 (Windows NT 5"109.245.231.253" - - [11/Jul/2017:20:45:11 +0000] "GET /favicon.ico HTTP/1.1" "127.0.0.1" - - [11/Jul/2017:20:45:12 +0000] "GET /media/images/favicon.ico HTTP/1.0" 404 145 "http://mud.streetwitch.com/chargen/create/" "Mozilla/5.0 (Win"109.245.231.253" - - [11/Jul/2017:20:45:11 +0000] "GET /media/images/favicon.ico HTTP/1"127.0.0.1" - - [11/Jul/2017:20:46:44 +0000] "GET /chargen HTTP/1.0" 200 97760 "http://www.streetwitch.com/webclient/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/5"109.245.231.253" - - [11/Jul/2017:20:46:44 +0000] "GET /charg"127.0.0.1" - - [11/Jul/2017:20:48:05 +0000] "GET / HTTP/1.0" 200 5992 "https://www.facebook.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) "109.245.231.253" - - [11/Jul/2017:2"127.0.0.1" - - [11/Jul/2017:20:48:12 +0000] "GET /authenticatelogin/ HTTP/1.0" 200 3858 "http://www.streetwitch.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML"109.245.231.253" - - [11/Jul/2017:20:48:13 +0000]"127.0.0.1" - - [11/Jul/2017:20:48:17 +0000] "POST /authenticatelogin/ HTTP/1.0" 200 3858 "http://www.streetwitch.com/authenticatelogin/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/"109.245.231.253" - - [11/Jul/2017:20:48:17 +0000] "POST /authe"127.0.0.1" - - [11/Jul/2017:20:48:19 +0000] "GET /chargen HTTP/1.0" 200 97760 "http://www.streetwitch.com/authenticatelogin/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, li"109.245.231.253" - - [11/Jul/2017:20:48:19 +0"127.0.0.1" - - [11/Jul/2017:20:48:23 +0000] "GET /webclient/ HTTP/1.0" 200 4112 "http://mud.streetwitch.com/chargen" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrom"109.245.231.253" - - [11/Jul/2"127.0.0.1" - - [11/Jul/2017:20:48:24 +0000] "GET /static/webclient/css/webclient.css HTTP/1.0" 200 25973 "http://mud.streetwitch.com/webclient/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KH"109.245.231.253" - - [11/Jul/2017:20:48:24 +0000] "G"127.0.0.1" - - [11/Jul/2017:20:48:24 +0000] "GET /static/webclient/js/evennia.js HTTP/1.0" 200 17574 "http://mud.streetwitch.com/webclient/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like "109.245.231.253" - - [11/Jul/2017:20:48:24"127.0.0.1" - - [11/Jul/2017:20:48:24 +0000] "GET /static/webclient/js/webclient_gui.js HTTP/1.0" 200 11376 "http://mud.streetwitch.com/webclient/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like "109.245.231.253" - - [11/Jul/2017:20:48:24"127.0.0.1" - - [11/Jul/2017:20:49:45 +0000] "GET / HTTP/1.0" 200 5974 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
"127.0.0.1" - - [11/Jul/2017:20:49:45 +0000] "GET /static/website/css/prosimii-screen.css HTTP/1.0" 200 5694 "http://streetwitch.com/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
"127.0.0.1" - - [11/Jul/2017:20:49:45 +0000] "GET /static/website/css/prosimii-print.css HTTP/1.0" 200 3435 "http://streetwitch.com/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
"127.0.0.1" - - [11/Jul/2017:20:49:45 +0000] "GET /static/website/css/app.css HTTP/1.0" 200 330 "http://streetwitch.com/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
"127.0.0.1" - - [11/Jul/2017:20:49:45 +0000] "GET /static/website/images/evennia_logo.png HTTP/1.0" 200 6485 "http://streetwitch.com/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
"127.0.0.1" - - [11/Jul/2017:20:49:45 +0000] "GET /static/website/images/cover.jpg HTTP/1.0" 200 48706 "http://streetwitch.com/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
"127.0.0.1" - - [11/Jul/2017:20:49:49 +0000] "GET /chargen/ HTTP/1.0" 200 101505 "http://streetwitch.com/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
"127.0.0.1" - - [11/Jul/2017:20:49:49 +0000] "GET /static/website/css/prosimii-screen.css HTTP/1.0" 200 5694 "http://mud.streetwitch.com/chargen/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
"127.0.0.1" - - [11/Jul/2017:20:49:49 +0000] "GET /static/website/css/prosimii-print.css HTTP/1.0" 200 3435 "http://mud.streetwitch.com/chargen/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
"127.0.0.1" - - [11/Jul/2017:20:49:49 +0000] "GET /static/website/css/app.css HTTP/1.0" 200 330 "http://mud.streetwitch.com/chargen/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
"127.0.0.1" - - [11/Jul/2017:20:49:49 +0000] "GET /static/website/images/evennia_logo.png HTTP/1.0" 200 6485 "http://mud.streetwitch.com/chargen/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
"127.0.0.1" - - [11/Jul/2017:20:49:52 +0000] "GET /char HTTP/1.0" 200 97760 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
"127.0.0.1" - - [11/Jul/2017:20:49:54 +0000] "GET /char HTTP/1.0" 200 97760 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
"127.0.0.1" - - [11/Jul/2017:20:49:54 +0000] "GET /static/website/css/prosimii-screen.css HTTP/1.0" 304 - "http://mud.streetwitch.com/char" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
"127.0.0.1" - - [11/Jul/2017:20:49:54 +0000] "GET /static/website/css/prosimii-print.css HTTP/1.0" 304 - "http://mud.streetwitch.com/char" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
"127.0.0.1" - - [11/Jul/20"71.53.23.17" - - [11/Jul/2017:20:49:54 +0000] "GET /static/website/css/prosimii-print.css HTTP/1.1" 304 - "http://mud.streetwitch.com/char" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64;"127.0.0.1" - - [11/Jul/2017:20:49:54 +0000] "GET /static/website/images/evennia_logo.png HTTP/1.0" 304 - "http://mud.streetwitch.com/char" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
"127.0.0.1" - - [11/Jul/2017:20:50:24 +0000] "GET /char HTTP/1.0" 200 97760 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
"127.0.0.1" - - [11/Jul/2017:20:50:24 +0000] "GET /static/website/css/prosimii-screen.css HTTP/1.0" 304 - "http://mud.streetwitch.com/char" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
"127.0.0.1" - - [11/Jul/2017:20:50:24 +0000] "GET /static/website/css/prosimii-print.css HTTP/1.0" 304 - "http://mud.streetwitch.com/char" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
"127.0.0.1" - - [11/Jul/2017:20:50:24 +0000] "GET /static/website/css/app.css HTTP/1.0" 304 - "http://mud.streetwitch.com/char" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
"127.0.0.1" - - [11/Jul/2017:20:50:24 +0000] "GET /static/website/images/evennia_logo.png HTTP/1.0" 304 - "http://mud.streetwitch.com/char" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
"127.0.0.1" - - [11/Jul/2017:20:50:25 +0000] "GET /char HTTP/1.0" 200 97760 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
"127.0.0.1" - - [11/Jul/2017:20:50:25 +0000] "GET /static/website/css/prosimii-screen.css HTTP/1.0" 304 - "http://mud.streetwitch.com/char" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
"127.0.0.1" - - [11/Jul/2017:20:50:25 +0000"71.53.23.17" - - [11/Jul/2017:20:50:26 +0000] "GET /static/website/css/prosimii-screen.css HTTP/1.1" 304 - "http://mud.streetwitch.com/char" "Mozilla/5.0 (X11; Ubuntu; Linux "127.0.0.1" - - [11/Jul/2017:20:50:25 +0000] "GET /static/website/css/app.css HTTP/1.0" 304 - "http://mud.streetwitch.com/char" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
"127.0.0.1" - - [11/Jul/2017:20:50:26 +0000] "GET /static/website/images/evennia_logo.png HTTP/1.0" 304 - "http://mud.streetwitch.com/char" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
"127.0.0.1" - - [11/Jul/2017:20:50:26 +0000] "GET /char HTTP/1.0" 200 97760 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
"127.0.0.1" - - [11/Jul/2017:20:50:26 +0000] "GET /static/website/css/prosimii-screen.css HTTP/1.0" 200 5694 "http://mud.streetwitch.com/char" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
"127.0.0.1" - - [11/Jul/2017:20:50:26 +0000] "GET /static/website/css/prosimii-print.css HTTP/1.0" 200 3435 "http://mud.streetwitch.com/char" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
"127.0.0.1" - - [11/Jul/2017:20:50:26 +0000] "GET /static/website/css/app.css HTTP/1.0" 200 330 "http://mud.streetwitch.com/char" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
"127.0.0.1" - - [11/Jul/2017:20:50:26 +0000] "GET /static/website/images/evennia_logo.png HTTP/1.0" 200 6485 "http://mud.streetwitch.com/char" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
"127.0.0.1" - - [11/Jul/2017:20:50:27 +0000] "GET /char HTTP/1.0" 200 97760 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
"127.0.0.1" - - [11/Jul/2017:20:50:27 +0000] "GET /static/website/css/prosimii-screen.css HTTP/1.0" 200 5694 "http://mud.streetwitch.com/char" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
"127.0.0.1" - - [11/Jul/2017:20:50:27 +0000] "GET /static/website/css/prosimii-print.css HTTP/1.0" 200 3435 "http://mud.streetwitch.com/char" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
"127.0.0.1" - - [11/Jul/2017:20:50:27 +0000] "GET /static/websi"71.53.23.17" - - [11/Jul/2017:20:50:27 +0000] "GET /static/website/css/prosimii-print.css HTTP/1.1" 200 3435 "http://mud.streetwitch.com/char" "M"127.0.0.1" - - [11/Jul/2017:20:50:27 +0000] "GET /static/website/images/evennia_logo.png HTTP/1.0" 200 6485 "http://mud.streetwitch.com/char" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
"127.0.0.1" - - [11/Jul/2017:20:50:37 +0000] "GET /webclient/ HTTP/1.0" 200 4112 "http://mud.streetwitch.com/chargen" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
"127.0.0.1" - - [11/Jul/2017:20:50:37 +0000] "GET /static/webclient/css/webclient.css HTTP/1.0" 304 - "http://mud.streetwitch.com/webclient/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
"127.0.0.1" - - [11/Jul/2017:20:50:37 +0000] "GET /static/webclient/js/webclient_gui.js HTTP/1.0" 304 - "http://mud.streetwitch.com/webclient/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
"127.0.0.1" - - [11/Jul/2017:20:50:37 +0000] "GET /static/webclient/js/evennia.js HTTP/1.0" 304 - "http://mud.streetwitch.com/webclient/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
"127.0.0.1" - - [11/Jul/2017:20:50:38 +0000] "GET /static/website/images/evennia_logo.png HTTP/1.0" 304 - "http://mud.streetwitch.com/webclient/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
"127.0.0.1" - - [11/Jul/2017:20:50:39 +0000] "GET / HTTP/1.0" 200 5974 "-" "Mozilla/5.0 (X11; CrOS x86_64 9460.60.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.91 Safari/537.36"
"127.0.0.1" - - [11/Jul/2017:20:50:39 +0000] "GET /static/website/images/cover.jpg HTTP/1.0" 200 48706 "http://mud.streetwitch.com/" "Mozilla/5.0 (X11; CrOS x86_64 9460.60.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.91 Safari/537.36"
"127.0.0.1" - - [11/Jul/2017:20:50:43 +0000] "GET /webclient/ HTTP/1.0" 200 4112 "http://mud.streetwitch.com/chargen" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
"127.0.0.1" - - [11/Jul/2017:20:50:43 +0000] "GET /static/webclient/css/webclient.css HTTP/1.0" 304 - "http://mud.streetwitch.com/webclient/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
"127.0.0.1" - - [11/Jul/2017:20:50:43 +0000] "GET /static/webclient/js/evennia.js HTT"109.245.231.253" - - [11/Jul/2017:20:50:43 +0000] "GET /static/webclient/css/webclient.css HTTP/1.1" 304 - "http://mud.streetwitch.com/webclient/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
"109.245.231.253" - - [11/Jul/2017:20:50:43 +0000] "GET /static/webclient/js/evennia.js HTTP/1.1" 304 - "http://mud.streetwitch.com/webclient/" "Mozilla/5"127.0.0.1" - - [11/Jul/2017:20:50:44 +0000] "GET /static/website/images/evennia_logo.png HTTP/1.0" 304 - "http://mud.streetwitch.com/webclient/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
"127.0.0.1" - - [11/Jul/2017:20:50:47 +0000] "GET /char HTTP/1.0" 200 97760 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
"127.0.0.1" - - [11/Jul/2017:20:50:47 +0000] "GET /static/website/css/prosimii-screen.css HTTP/1.0" 200 5694 "http://mud.streetwitch.com/char" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
"127.0.0.1" - - [11/Jul/2017:20:50:47 +0000] "GET /static/website/css/prosimii-print.css HTTP/1.0" 200 3435 "http://mud.streetwitch.com/char" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
"127.0.0.1" - - [11/Jul/2017:20:50:47 +0000] "GET /static/website/css/app.css HTTP/1.0" 200 330 "http://mud.streetwitch.com/char" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
"127.0.0.1" - - [11/Jul/2017:20:50:47 +0000] "GET /static/website/images/evennia_logo.png HTTP/1.0" 200 6485 "http://mud.streetwitch.com/char" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
"127.0.0.1" - - [11/Jul/2017:20:50:55 +0000] "GET /webclient/ HTTP/1.0" 200 4112 "http://mud.streetwitch.com/" "Mozilla/5.0 (X11; CrOS x86_64 9460.60.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.91 Safari/537.36"
"127.0.0.1" - - [11/Jul/2017:20:50:55 +0000] "GET /static/webclient/css/webclient.css HTTP/1.0" 200 25973 "http://mud.streetwitch.com/webclient/" "Mozilla/5.0 (X11; CrOS x86_64 9460.60.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.91 Safari/537.36"
